Points:0,Points:1,C
2.1706867e+00,1.3229422e+00,9.8451860e-18
3.7155245e+00,1.3235725e+00,4.2097276e-17
7.3700522e-01,1.3242390e+00,1.3311798e-23
6.7522819e+00,1.3250429e+00,2.0542577e-02
1.9288563e+00,1.3274081e+00,3.4130432e-18
9.9455551e+00,1.3282657e+00,1.8263889e-02
2.9796028e+00,1.3284235e+00,3.9322461e-17
1.6762587e+00,1.3309035e+00,9.4606215e-19
6.6616583e+00,1.3312955e+00,2.1436954e-02
1.7668540e+00,1.3315130e+00,1.0392500e-18
8.3542664e-02,1.3320617e+00,2.5766600e-26
3.5646797e+00,1.3331800e+00,4.0642624e-17
5.4001045e-01,1.3339915e+00,4.8110138e-24
6.1337820e+00,1.3341089e+00,2.2026823e-02
7.1745200e+00,1.3341963e+00,2.1177749e-02
7.3405644e+00,1.3349368e+00,2.1966096e-02
3.1471782e+00,1.3351806e+00,4.0333149e-17
1.1557465e+00,1.3362423e+00,5.9967146e-22
8.1687814e+00,1.3362933e+00,1.7811436e-02
4.5729409e+00,1.3364975e+00,4.5397694e-17
2.0925886e+00,1.3383568e+00,9.4301508e-18
4.9521392e+00,1.3392857e+00,3.3768375e-16
9.5795083e+00,1.3393976e+00,1.8986178e-02
5.8410158e+00,1.3422470e+00,1.9839928e-02
4.2665060e+00,1.3446122e+00,4.1206576e-17
7.9873049e+00,1.3456236e+00,1.8334751e-02
4.0614744e+00,1.3456751e+00,3.9227608e-17
1.6224811e-01,1.3490463e+00,3.8186094e-26
3.0982095e-01,1.3497096e+00,1.3082643e-25
3.3840992e+00,1.3515001e+00,3.5284389e-17
7.5258961e+00,1.3555547e+00,2.2081715e-02
7.9036540e+00,1.3563133e+00,1.8946784e-02
3.8589159e+00,1.3575078e+00,3.8260424e-17
4.4608828e+00,1.3576308e+00,4.4702230e-17
5.6172855e+00,1.3600117e+00,1.9819817e-02
8.2603960e+00,1.3603658e+00,1.8853649e-02
3.3051506e+00,1.3604692e+00,3.5240158e-17
7.0836623e+00,1.3683438e+00,2.0697089e-02
2.3256783e+00,1.3698376e+00,1.3881769e-17
8.9123798e+00,1.3728130e+00,1.8609078e-02
6.2905230e+00,1.3735645e+00,1.9093351e-02
9.0022183e+00,1.3745891e+00,1.8264788e-02
2.6898227e+00,1.3748515e+00,2.2950051e-17
9.3355221e+00,1.3767735e+00,1.9318115e-02
2.4873432e+00,1.3803186e+00,2.0639135e-17
9.4161108e+00,1.3820940e+00,1.9206427e-02
9.3364623e-01,1.3825269e+00,2.8763694e-23
7.4147673e+00,1.3828701e+00,2.1893650e-02
3.9280160e+00,1.3840761e+00,3.7686799e-17
6.4811535e+00,1.3844100e+00,1.9155963e-02
7.2500265e+00,1.3859904e+00,2.0944904e-02
5.9976990e+00,1.3895410e+00,2.1643354e-02
1.0320391e+00,1.3918339e+00,3.8166018e-23
4.7815642e+00,1.3944796e+00,1.3010023e-16
8.7384711e+00,1.3958772e+00,1.8182327e-02
6.0802354e+00,1.3969983e+00,2.2198458e-02
6.2089562e+00,1.3972290e+00,1.8989360e-02
1.3009103e+00,1.3986999e+00,9.5768951e-21
2.2452996e+00,1.3987739e+00,9.8274156e-18
1.9385969e+00,1.3992262e+00,2.7726558e-18
8.0731307e+00,1.3996389e+00,1.7697662e-02
2.8374145e+00,1.4030975e+00,2.3689404e-17
3.5660002e+00,1.4040112e+00,3.4870875e-17
7.7609270e+00,1.4042786e+00,1.9174353e-02
3.7277658e+00,1.4070676e+00,3.5322607e-17
6.9170969e+00,1.4077699e+00,2.0097249e-02
8.6638822e+00,1.4097518e+00,1.8015426e-02
8.4528059e+00,1.4103110e+00,2.0073760e-02
3.1541409e+00,1.4113380e+00,2.5959561e-17
2.9751515e+00,1.4132380e+00,2.5214856e-17
1.6333811e+00,1.4145110e+00,5.1484050e-19
8.5394293e+00,1.4149095e+00,1.8841592e-02
1.7677662e+00,1.4162341e+00,7.6891220e-19
9.7725349e+00,1.4163309e+00,1.8417578e-02
3.5190937e-02,1.4166667e+00,1.7668838e-26
2.0388245e+00,1.4169056e+00,2.9970460e-18
2.3986624e+00,1.4202565e+00,1.3888623e-17
6.3787349e+00,1.4205926e+00,1.7212688e-02
9.8847809e+00,1.4218534e+00,1.9008567e-02
9.1608782e+00,1.4226563e+00,1.8929781e-02
4.6260576e+00,1.4227277e+00,6.0476902e-17
2.7606296e+00,1.4234799e+00,2.1458855e-17
5.2361691e-01,1.4238061e+00,2.8552711e-24
1.2057899e+00,1.4244597e+00,9.3615947e-22
3.7929536e+00,1.4249893e+00,3.5978001e-17
6.6422733e+00,1.4253194e+00,2.0954227e-02
1.4915884e+00,1.4260736e+00,1.2378230e-19
7.4146743e-01,1.4270684e+00,4.6396760e-24
9.5635058e+00,1.4270898e+00,1.8859462e-02
4.8856869e+00,1.4275620e+00,3.9775091e-16
3.4647717e+00,1.4279661e+00,3.4623677e-17
3.1338942e-01,1.4288710e+00,5.5711955e-25
4.2611150e+00,1.4319232e+00,3.8266689e-17
7.5889632e+00,1.4324977e+00,2.2028580e-02
6.7896541e+00,1.4331411e+00,2.0179624e-02
2.0558614e-01,1.4350087e+00,5.6001673e-25
3.2532848e+00,1.4391287e+00,2.5844135e-17
2.6177150e+00,1.4394754e+00,1.6866795e-17
8.8601097e+00,1.4408055e+00,1.8487520e-02
7.8614535e+00,1.4418327e+00,1.8744527e-02
6.5637819e+00,1.4427581e+00,2.0142092e-02
9.0507932e+00,1.4488567e+00,1.7863919e-02
5.6321486e+00,1.4494818e+00,1.8834751e-02
5.8248297e+00,1.4497550e+00,2.0028045e-02
4.7152094e+00,1.4498818e+00,9.1457839e-17
2.8922506e+00,1.4499554e+00,2.3178729e-17
2.5455622e+00,1.4506176e+00,1.6966308e-17
4.1002679e+00,1.4522194e+00,3.5459398e-17
7.0624225e+00,1.4528045e+00,2.0617284e-02
8.2548425e+00,1.4552823e+00,1.8938029e-02
3.6514027e+00,1.4565100e+00,3.2955220e-17
1.6887690e+00,1.4578651e+00,5.1807203e-19
7.6960476e+00,1.4581527e+00,2.0677204e-02
8.7781490e+00,1.4608004e+00,1.7912366e-02
3.9458059e+00,1.4618949e+00,3.2557229e-17
9.4566993e+00,1.4620470e+00,1.9003654e-02
6.8581640e+00,1.4655818e+00,1.9629650e-02
1.3491421e+00,1.4657465e+00,8.5166346e-21
8.6023456e+00,1.4662427e+00,1.8226700e-02
9.2429395e+00,1.4671114e+00,1.8660386e-02
5.8493176e-01,1.4677519e+00,2.8103139e-24
1.8922840e+00,1.4706117e+00,8.0777500e-19
4.4374146e+00,1.4709492e+00,4.7806545e-17
6.7262446e-01,1.4714933e+00,2.8345450e-24
6.9807101e+00,1.4726166e+00,1.9847153e-02
7.2140185e+00,1.4745802e+00,2.0692024e-02
1.5625189e+00,1.4762139e+00,1.3195946e-19
7.4375790e+00,1.4763948e+00,2.1880298e-02
3.1037988e+00,1.4768957e+00,2.2208739e-17
2.2417762e+00,1.4783007e+00,5.0866733e-18
3.0301288e+00,1.4814051e+00,2.2253095e-17
1.8233835e+00,1.4818301e+00,7.5939418e-19
8.0760290e+00,1.4833251e+00,1.7375717e-02
9.6191552e+00,1.4839130e+00,1.8363283e-02
9.7169023e+00,1.4849428e+00,1.8108768e-02
2.7323831e+00,1.4879613e+00,1.6802662e-17
2.0423430e+00,1.4882413e+00,2.3225747e-18
8.8262173e-01,1.4890139e+00,4.9118544e-24
4.2000549e+00,1.4909580e+00,3.7039055e-17
8.4162497e+00,1.4914171e+00,2.0454397e-02
1.4219371e+00,1.4924212e+00,1.1892323e-20
6.7223847e+00,1.4930040e+00,2.1028996e-02
3.5900583e-01,1.4952198e+00,1.1606573e-24
1.0504323e+00,1.4960569e+00,2.8272798e-23
4.3041977e-01,1.4966365e+00,1.1378621e-24
5.9764449e+00,1.4975197e+00,2.0996638e-02
9.4248607e-02,1.5000000e+00,8.3045965e-25
7.5367585e+00,1.5006925e+00,2.2247123e-02
4.3601727e+00,1.5012598e+00,4.7511766e-17
1.8593837e-01,1.5013575e+00,8.1992010e-25
6.2012181e+00,1.5021413e+00,2.0999269e-02
5.7483324e+00,1.5025891e+00,1.9490970e-02
1.2025969e+00,1.5028528e+00,3.0733814e-22
2.3969889e+00,1.5046454e+00,7.5846896e-18
4.0486198e+00,1.5049693e+00,3.4154514e-17
8.1295423e-01,1.5053475e+00,4.3570926e-24
9.9392258e+00,1.5053524e+00,1.9459963e-02
3.4578260e+00,1.5071184e+00,2.1880461e-17
7.1172722e+00,1.5072468e+00,2.0220773e-02
4.5393798e+00,1.5085386e+00,5.7116442e-17
2.6496508e+00,1.5095036e+00,1.6616170e-17
3.2535154e+00,1.5109186e+00,2.2765848e-17
6.1297220e+00,1.5109659e+00,2.2428092e-02
8.3202652e+00,1.5124882e+00,1.8945282e-02
6.3592003e+00,1.5132815e+00,2.1562485e-02
8.1661263e+00,1.5148960e+00,1.8492160e-02
6.5318100e+00,1.5153027e+00,2.0852250e-02
2.1383494e+00,1.5155417e+00,2.3678198e-18
4.9335477e+00,1.5168477e+00,5.5645668e-16
5.5576533e+00,1.5176375e+00,1.9057906e-02
7.2676450e+00,1.5222415e+00,2.0491942e-02
5.9090155e+00,1.5228742e+00,2.0255305e-02
7.3836579e+00,1.5247334e+00,2.1815443e-02
3.7846417e+00,1.5262977e+00,2.8053211e-17
8.9002478e+00,1.5305267e+00,1.9045433e-02
2.3204815e+00,1.5337533e+00,5.0630090e-18
2.4737443e+00,1.5348783e+00,7.6957087e-18
3.8683939e+00,1.5366349e+00,2.8477968e-17
1.9509271e+00,1.5366619e+00,8.4147871e-19
9.0010927e+00,1.5368017e+00,1.9297100e-02
3.6336081e+00,1.5386400e+00,2.1486333e-17
1.1348903e+00,1.5406213e+00,3.7062044e-23
2.8695640e+00,1.5406478e+00,1.4357169e-17
7.9056947e+00,1.5436105e+00,1.9189441e-02
9.4157488e+00,1.5439111e+00,1.9232144e-02
8.5974220e+00,1.5481000e+00,1.8067530e-02
1.6682975e+00,1.5486494e+00,2.8702423e-19
3.1600347e+00,1.5487069e+00,2.1403271e-17
6.4296469e+00,1.5496436e+00,2.1410153e-02
1.2873986e+00,1.5513404e+00,5.3234331e-22
9.6789329e-01,1.5543710e+00,5.5763256e-24
4.6951511e+00,1.5554203e+00,1.3125751e-16
8.7533608e+00,1.5561664e+00,1.7690970e-02
5.3730947e-01,1.5568630e+00,1.5910749e-24
2.7864814e+00,1.5582714e+00,1.3448661e-17
7.7275724e+00,1.5589712e+00,2.1061347e-02
7.9960965e+00,1.5636448e+00,1.7541182e-02
3.5412599e+00,1.5652936e+00,2.1074649e-17
9.5975523e+00,1.5674690e+00,1.8472280e-02
1.5858372e+00,1.5681118e+00,1.3383748e-19
2.9999296e+00,1.5684852e+00,1.4493764e-17
6.6694425e-01,1.5686055e+00,2.1349641e-24
6.2632503e+00,1.5711657e+00,2.2792824e-02
1.7979359e+00,1.5719581e+00,3.3291054e-19
6.9710594e+00,1.5723211e+00,1.9419245e-02
3.3830672e+00,1.5728378e+00,1.9365109e-17
6.0717161e+00,1.5730803e+00,2.1171111e-02
3.3112949e+00,1.5744446e+00,1.9226153e-17
4.5732226e-01,1.5746105e+00,1.4142900e-24
6.5688790e+00,1.5761808e+00,2.1022905e-02
8.4979495e+00,1.5778728e+00,1.9499490e-02
7.5701298e+00,1.5783780e+00,2.2328961e-02
9.2491416e+00,1.5787660e+00,1.8912747e-02
4.5708028e+00,1.5793962e+00,1.0146771e-16
7.0912178e+00,1.5809757e+00,1.9971508e-02
9.7348343e+00,1.5813315e+00,1.8439962e-02
6.8969341e+00,1.5814115e+00,1.9727051e-02
5.9057670e-02,1.5833333e+00,1.5261020e-24
3.7016593e+00,1.5905060e+00,2.1743782e-17
2.9222657e+00,1.5910106e+00,1.4179198e-17
2.1356542e+00,1.5933630e+00,1.9395950e-18
9.8965915e+00,1.5935094e+00,1.7385685e-02
6.7501049e+00,1.5941783e+00,2.1270626e-02
2.4477426e-01,1.5947380e+00,2.1678328e-24
3.1003844e-01,1.5947380e+00,2.3291566e-24
7.2298338e+00,1.5957545e+00,2.0255081e-02
1.7218471e+00,1.5971464e+00,2.8502152e-19
8.6754334e+00,1.5972578e+00,1.8314969e-02
2.6577994e+00,1.5978409e+00,8.6069107e-18
8.8409077e+00,1.6011029e+00,1.8178176e-02
7.4174923e+00,1.6011932e+00,2.1986302e-02
9.3341568e+00,1.6036242e+00,1.9009095e-02
2.4907270e+00,1.6051815e+00,6.0216447e-18
5.8604455e-01,1.6061483e+00,1.6183623e-24
7.8366930e+00,1.6068749e+00,2.0253951e-02
9.4620726e+00,1.6072078e+00,1.8806340e-02
5.5963791e+00,1.6080699e+00,1.7930282e-02
4.2490294e+00,1.6084507e+00,5.9008395e-17
1.4614293e+00,1.6088038e+00,9.8747760e-21
4.8738208e+00,1.6102509e+00,5.5824965e-16
7.6538593e+00,1.6110016e+00,2.1276114e-02
4.0687593e+00,1.6134136e+00,4.3466012e-17
4.3354697e+00,1.6140933e+00,7.6851408e-17
1.9723425e+00,1.6162554e+00,6.0404676e-19
9.5349010e+00,1.6162640e+00,1.8325040e-02
8.1450439e+00,1.6173001e+00,1.8271685e-02
3.8784463e+00,1.6205574e+00,2.9843086e-17
1.3029147e+00,1.6216628e+00,4.9649233e-22
7.1501528e+00,1.6218221e+00,2.0194741e-02
7.8071167e-01,1.6230754e+00,2.3241192e-24
4.7496397e+00,1.6231831e+00,3.1188803e-16
8.3090889e+00,1.6235543e+00,1.7655695e-02
9.6617597e+00,1.6246008e+00,1.8684519e-02
2.3169093e+00,1.6250972e+00,2.1550268e-18
9.8022776e+00,1.6255521e+00,1.7813346e-02
7.0267174e+00,1.6262379e+00,1.9676679e-02
6.6303538e+00,1.6262385e+00,2.2724972e-02
2.7514320e+00,1.6276855e+00,8.6617608e-18
3.1718612e+00,1.6287191e+00,1.1504813e-17
7.5047846e+00,1.6305400e+00,2.2654174e-02
5.7504770e+00,1.6306885e+00,2.0005069e-02
9.7873477e-01,1.6312763e+00,4.9748130e-24
1.5543988e+00,1.6343540e+00,2.4927217e-20
4.2837497e-01,1.6385353e+00,2.6500145e-24
2.5983024e+00,1.6389633e+00,5.9709499e-18
7.0354466e-01,1.6419085e+00,2.2828580e-24
5.9048673e+00,1.6432287e+00,2.0241058e-02
3.0384302e+00,1.6441887e+00,1.0829777e-17
6.4389410e+00,1.6446315e+00,2.0191322e-02
1.8406520e+00,1.6451279e+00,3.0065760e-19
2.0610632e+00,1.6456561e+00,6.4393672e-19
9.0543699e+00,1.6461501e+00,2.0103952e-02
6.0698889e+00,1.6463464e+00,2.1164485e-02
6.5226629e+00,1.6467041e+00,2.0611029e-02
2.2355088e+00,1.6474659e+00,1.8503227e-18
8.0515915e+00,1.6476920e+00,1.7733149e-02
6.6994963e+00,1.6490961e+00,2.1630174e-02
6.8561445e+00,1.6501451e+00,2.0112659e-02
1.4041504e+00,1.6524514e+00,9.1734613e-22
3.9759978e+00,1.6542616e+00,4.5856053e-17
1.1486372e+00,1.6593809e+00,1.8486876e-23
3.5250510e-01,1.6600795e+00,2.6140277e-24
3.2589582e+00,1.6626502e+00,1.1625349e-17
1.0725673e-01,1.6646943e+00,4.3797964e-24
1.9212080e+00,1.6661195e+00,3.1305361e-19
2.4103994e+00,1.6662925e+00,2.2356333e-18
9.1650708e+00,1.6666729e+00,1.9581104e-02
9.3804806e+00,1.6669209e+00,1.8198661e-02
3.5252624e+00,1.6676108e+00,1.6066525e-17
5.6730190e+00,1.6680134e+00,1.9079147e-02
8.4852485e+00,1.6686244e+00,1.9162891e-02
8.2225838e+00,1.6687525e+00,1.8184862e-02
7.2942836e+00,1.6687713e+00,2.0131068e-02
6.2695981e+00,1.6691199e+00,2.2662251e-02
7.3659292e+00,1.6717181e+00,2.1801559e-02
3.1154365e+00,1.6731050e+00,1.0709856e-17
4.5107540e+00,1.6743679e+00,3.0849022e-16
2.0128356e-01,1.6747414e+00,4.6202773e-24
3.7021518e+00,1.6748923e+00,1.9638350e-17
9.9573657e+00,1.6763923e+00,1.7435607e-02
4.1693819e+00,1.6781563e+00,7.5791270e-17
5.5387259e+00,1.6786676e+00,1.7805298e-02
9.0851087e-01,1.6809032e+00,2.3632470e-24
3.4354448e+00,1.6811549e+00,1.5942348e-17
5.4687999e-01,1.6883382e+00,3.0007089e-24
8.6709752e+00,1.6904015e+00,1.8896722e-02
5.9704694e+00,1.6911403e+00,2.0639515e-02
7.8526593e+00,1.6914373e+00,1.8834775e-02
8.8547338e+00,1.6915246e+00,1.8209048e-02
1.0750208e+00,1.6917218e+00,5.5696590e-24
1.2318600e+00,1.6919348e+00,3.1444612e-23
8.3923725e+00,1.6932348e+00,1.8533506e-02
3.7951867e+00,1.6946065e+00,3.1574741e-17
6.5841377e+00,1.6967618e+00,2.2681456e-02
8.1811496e-01,1.6971492e+00,2.2763581e-24
5.8228261e+00,1.6982088e+00,1.9859462e-02
4.9402731e+00,1.7005460e+00,1.0647745e-15
4.3940512e+00,1.7027963e+00,3.4225465e-16
4.6919762e-01,1.7029777e+00,3.2571760e-24
2.9239491e+00,1.7032131e+00,6.6573442e-18
6.1299168e+00,1.7061382e+00,2.0397423e-02
6.3748423e+00,1.7062236e+00,2.0493983e-02
7.1726849e+00,1.7076785e+00,2.0165274e-02
9.6231611e+00,1.7078175e+00,1.8704645e-02
4.7068151e+00,1.7092728e+00,5.5360207e-16
9.5447463e+00,1.7096827e+00,1.8691163e-02
1.7300067e+00,1.7120450e+00,1.2424913e-19
7.6573088e+00,1.7122569e+00,2.1669466e-02
2.7851007e+00,1.7135039e+00,5.4059396e-18
7.4958307e+00,1.7162571e+00,2.3058637e-02
8.0277304e+00,1.7167699e+00,1.7227029e-02
1.5917079e+00,1.7201261e+00,1.7585084e-20
7.0381598e+00,1.7208079e+00,1.9887552e-02
6.2095881e+00,1.7220017e+00,2.0795057e-02
2.0975869e+00,1.7238315e+00,5.1284740e-19
3.6181031e+00,1.7253434e+00,1.7572920e-17
2.6178938e+00,1.7259611e+00,2.4475430e-18
9.8063267e+00,1.7287404e+00,1.7618657e-02
7.9367528e+00,1.7304322e+00,1.7778102e-02
2.9957609e+00,1.7313058e+00,6.6937528e-18
8.5802628e+00,1.7319954e+00,1.9902242e-02
2.2009763e+00,1.7328649e+00,5.6140398e-19
1.4281436e+00,1.7329423e+00,7.3210363e-22
3.2848965e+00,1.7349494e+00,9.8137141e-18
6.8700317e+00,1.7363507e+00,2.0380408e-02
4.5922776e+00,1.7364817e+00,4.4728813e-16
1.8047924e+00,1.7366710e+00,1.2746893e-19
9.3899029e+00,1.7372104e+00,1.8445938e-02
8.7627287e+00,1.7397318e+00,1.8960724e-02
9.0079097e+00,1.7439640e+00,1.9444499e-02
7.7469882e+00,1.7447888e+00,2.1102039e-02
3.2022560e-01,1.7463252e+00,3.7582233e-24
7.2605258e+00,1.7469456e+00,2.0307122e-02
3.9720550e+00,1.7471366e+00,3.6533763e-16
4.8199060e-02,1.7480277e+00,4.1761065e-24
6.5883204e-01,1.7492305e+00,2.8251141e-24
7.4166984e+00,1.7522450e+00,2.2523954e-02
1.9557553e+00,1.7547935e+00,2.3461386e-19
8.9323217e+00,1.7548882e+00,1.8838256e-02
3.3896108e+00,1.7550608e+00,1.0270106e-17
6.7245770e+00,1.7554032e+00,2.0817121e-02
9.9006407e+00,1.7555212e+00,1.8860267e-02
9.1956923e+00,1.7557621e+00,2.0399561e-02
5.8306706e-01,1.7581173e+00,2.8529469e-24
9.4346380e-01,1.7593335e+00,2.4272910e-24
2.8660449e+00,1.7600685e+00,5.3386401e-18
2.3426825e-01,1.7609871e+00,4.1710961e-24
7.1251922e+00,1.7614020e+00,2.0144167e-02
2.4372114e+00,1.7633724e+00,1.4298564e-18
5.9755510e+00,1.7652170e+00,2.0645199e-02
7.5646254e+00,1.7653503e+00,2.2815841e-02
3.1411704e+00,1.7659931e+00,7.5024314e-18
6.5858403e+00,1.7680646e+00,2.2728257e-02
1.6750956e+00,1.7698960e+00,2.1038085e-20
2.7110595e+00,1.7706572e+00,2.5062256e-18
9.4813402e+00,1.7709160e+00,1.8792150e-02
9.6478983e+00,1.7710100e+00,1.8450922e-02
1.0405559e+00,1.7724161e+00,3.1717645e-24
5.5810052e+00,1.7727216e+00,1.7454146e-02
5.6576451e+00,1.7738417e+00,1.8434823e-02
6.0642577e+00,1.7742261e+00,2.0491766e-02
8.2215682e+00,1.7743607e+00,1.8133541e-02
3.8212217e+00,1.7744225e+00,2.4046946e-16
4.1703681e+00,1.7748799e+00,6.2344742e-16
1.5227316e+00,1.7750667e+00,1.3518052e-21
6.9616553e+00,1.7766333e+00,1.9889408e-02
9.3015607e+00,1.7776873e+00,1.8716913e-02
9.7398493e+00,1.7818093e+00,1.7360871e-02
2.0434135e+00,1.7831047e+00,2.4282540e-19
6.7890727e+00,1.7866910e+00,2.1242849e-02
8.0774207e+00,1.7867131e+00,1.6639694e-02
7.7466444e-01,1.7876918e+00,2.6193055e-24
2.5371304e+00,1.7892592e+00,1.4344711e-18
4.9025409e+00,1.7898317e+00,1.2621000e-15
4.7453925e+00,1.7898466e+00,1.0532014e-15
1.2608866e+00,1.7923059e+00,3.1561530e-23
6.4173388e+00,1.7930371e+00,2.2521572e-02
3.9005384e+00,1.7932484e+00,5.0095392e-16
3.2235335e+00,1.7939064e+00,7.5204228e-18
8.3911664e+00,1.7960387e+00,1.9076676e-02
4.3830863e-01,1.7969580e+00,4.3654063e-24
4.3655024e+00,1.8005808e+00,3.3234712e-15
1.8735990e+00,1.8013170e+00,1.2847292e-19
1.3559345e+00,1.8025247e+00,5.2137250e-23
3.0573572e+00,1.8026927e+00,6.5418449e-18
4.0658026e+00,1.8030122e+00,9.4164798e-16
5.8004162e+00,1.8031855e+00,1.9844039e-02
6.6571370e+00,1.8038483e+00,2.0079612e-02
2.2439452e+00,1.8055146e+00,5.0858485e-19
7.9455812e+00,1.8139906e+00,1.6941934e-02
3.6254299e+00,1.8148851e+00,4.8878729e-17
4.5811667e+00,1.8155003e+00,1.3367844e-15
3.6520648e-01,1.8187613e+00,4.1657777e-24
6.5200250e+00,1.8202270e+00,2.2368238e-02
6.2501550e+00,1.8208219e+00,2.1456967e-02
6.9254853e-01,1.8209400e+00,2.9080258e-24
8.5677498e+00,1.8214068e+00,1.9605424e-02
8.1514105e+00,1.8216329e+00,1.7040909e-02
7.7612276e+00,1.8232599e+00,2.1285692e-02
3.4168844e+00,1.8232675e+00,1.3155890e-17
4.2635121e+00,1.8237782e+00,5.1187432e-15
4.8169373e+00,1.8238139e+00,1.2981624e-15
9.3505731e-02,1.8276211e+00,4.3952746e-24
7.3040913e+00,1.8286476e+00,2.0442230e-02
1.8554809e-01,1.8305334e+00,4.1819624e-24
8.7490705e+00,1.8309224e+00,1.9937350e-02
7.3886184e+00,1.8310002e+00,2.2234010e-02
2.3545232e+00,1.8315009e+00,5.3092815e-19
8.3068671e+00,1.8319665e+00,1.9116610e-02
5.9293099e+00,1.8320072e+00,2.0267728e-02
6.0799203e+00,1.8344721e+00,2.0595653e-02
9.1412125e+00,1.8351920e+00,1.9758658e-02
5.7126932e+00,1.8414934e+00,1.8307990e-02
8.8874033e-01,1.8423588e+00,2.5204174e-24
1.0987070e+00,1.8433953e+00,3.2491899e-24
9.9432749e+00,1.8438348e+00,1.9085780e-02
9.0641308e+00,1.8439167e+00,1.9636422e-02
3.7355135e+00,1.8442499e+00,6.3291723e-16
9.5003181e+00,1.8470225e+00,1.9035434e-02
4.6698274e+00,1.8479181e+00,1.6863092e-15
8.0273989e+00,1.8481871e+00,1.6453096e-02
9.5884614e+00,1.8489817e+00,1.8500093e-02
8.8948784e+00,1.8502738e+00,1.9372704e-02
5.8593212e+00,1.8522276e+00,1.9827165e-02
6.9558022e+00,1.8532961e+00,1.9978751e-02
7.8757271e+00,1.8534668e+00,1.7872657e-02
8.1033688e-01,1.8544711e+00,2.5202025e-24
3.5246146e+00,1.8546648e+00,4.7501328e-17
6.3526616e+00,1.8547537e+00,2.1843585e-02
2.7329732e+00,1.8562164e+00,1.4048155e-18
9.3032614e+00,1.8562650e+00,1.8712469e-02
5.5422793e+00,1.8587599e+00,1.7542722e-02
2.0654220e+00,1.8600592e+00,1.8774627e-19
8.4715294e+00,1.8608398e+00,1.9218212e-02
6.1861464e+00,1.8652044e+00,2.1292873e-02
6.7897051e+00,1.8663091e+00,2.1503047e-02
1.2086967e+00,1.8668561e+00,5.3227907e-24
5.4525137e-01,1.8677914e+00,3.3095854e-24
2.8864898e+00,1.8687739e+00,1.6066110e-18
1.6816966e+00,1.8698826e+00,9.7814838e-21
7.1663884e+00,1.8708400e+00,2.0055129e-02
8.6448040e+00,1.8710034e+00,1.9897920e-02
4.0449627e+00,1.8715260e+00,8.7813088e-15
1.5140834e+00,1.8730019e+00,6.7716739e-22
2.1625643e+00,1.8734356e+00,1.9840068e-19
7.5459859e+00,1.8749377e+00,2.2949616e-02
4.9622678e+00,1.8750000e+00,1.5025333e-15
3.9372074e+00,1.8754430e+00,9.0007241e-15
8.8036323e+00,1.8781008e+00,1.9883381e-02
5.9967562e+00,1.8787025e+00,2.0286340e-02
6.6595723e+00,1.8797500e+00,1.9783977e-02
3.0507216e+00,1.8813433e+00,2.6121308e-18
1.8768797e+00,1.8818244e+00,9.1269344e-20
9.7562113e+00,1.8852822e+00,1.7652826e-02
3.2563632e+00,1.8861794e+00,5.2084003e-18
4.4393304e+00,1.8894125e+00,8.7002170e-15
9.2059232e+00,1.8898756e+00,1.8397517e-02
4.5233878e+00,1.8903742e+00,7.3636697e-15
4.7817531e-01,1.8919927e+00,3.5806877e-24
6.8648109e+00,1.8926317e+00,1.9436785e-02
3.3449998e+00,1.8954292e+00,1.5488539e-17
7.7020307e+00,1.8962075e+00,2.2690097e-02
6.6785359e-01,1.8966184e+00,3.5109959e-24
7.2574467e+00,1.8988185e+00,2.0706214e-02
2.5775748e+00,1.9000822e+00,9.4481439e-19
1.4117975e+00,1.9024787e+00,7.3076502e-23
6.5333693e+00,1.9038032e+00,2.0489655e-02
7.4491112e+00,1.9045997e+00,2.2376976e-02
8.9237483e+00,1.9051136e+00,1.9070780e-02
1.0528818e+00,1.9074520e+00,2.9721339e-24
2.8274592e+00,1.9077686e+00,1.3880422e-18
9.0174127e+00,1.9096807e+00,1.9224629e-02
7.0214395e+00,1.9104725e+00,1.9838907e-02
6.7276447e+00,1.9109230e+00,2.1848192e-02
1.9810446e+00,1.9122554e+00,9.1998342e-20
4.5306671e-02,1.9129268e+00,4.2391927e-24
5.7051699e+00,1.9159019e+00,1.8571302e-02
4.2525691e+00,1.9166725e+00,7.0039221e-14
1.5896608e+00,1.9180480e+00,9.0129200e-22
1.7728447e+00,1.9183254e+00,1.2476225e-20
9.4539708e+00,1.9184126e+00,1.9151426e-02
3.3968370e-01,1.9189531e+00,4.0418870e-24
9.4000721e-01,1.9194981e+00,2.6235913e-24
2.9677687e+00,1.9196859e+00,1.6070806e-18
8.1472724e+00,1.9198242e+00,1.6757677e-02
9.3693090e+00,1.9215998e+00,1.8895510e-02
9.6150418e+00,1.9219776e+00,1.8568753e-02
2.6802520e+00,1.9223434e+00,9.4702215e-19
3.5168789e+00,1.9240422e+00,7.4215069e-16
6.6016199e+00,1.9275424e+00,1.9992504e-02
3.7458931e+00,1.9281238e+00,1.6291714e-14
8.0636641e+00,1.9281662e+00,1.6808465e-02
7.6129915e+00,1.9292371e+00,2.2682255e-02
2.3476543e+00,1.9295360e+00,2.8246023e-19
2.0639977e-01,1.9297827e+00,4.1484907e-24
8.3005212e+00,1.9312753e+00,1.8483623e-02
7.1095983e+00,1.9317352e+00,1.9902934e-02
9.9089929e+00,1.9320701e+00,1.6159590e-02
